"COLLEGIO";"COMUNE";"ELETTORI_TOTALI";"ELETTORI_MASCHI";"VOTANTI_TOTALI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA";"ELETTO";"COGNOME";"NOME";"SESSO"
"VALLE D'AOSTA";"CHATILLON";3802;1846;3010;1472;69;"VALLEE D'AOSTE";724,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"CHATILLON";3802;1846;3010;1472;69;"UNIONE DI CENTRO";33,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"CHATILLON";3802;1846;3010;1472;69;"CASAPOUND ITALIA";18,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"CHATILLON";3802;1846;3010;1472;69;"LEGA NORD";92,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"COGNE";1140;575;834;434;15;"UNION VALDOTAINE PROGRESSISTE";273,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"COGNE";1140;575;834;434;15;"FRATELLI D'ITALIA";19,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"COGNE";1140;575;834;434;15;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";125,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"COGNE";1140;575;834;434;15;"AUTONOMIE LIBERTE' DEMOCRATIE";120,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"COGNE";1140;575;834;434;15;"NATION VAL D'OUTA";2,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"COGNE";1140;575;834;434;15;"FARE PER FERMARE IL DECLINO";5,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"COGNE";1140;575;834;434;15;"VALLEE D'AOSTE";178,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"COGNE";1140;575;834;434;15;"UNIONE DI CENTRO";7,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"COGNE";1140;575;834;434;15;"CASAPOUND ITALIA";3,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"COGNE";1140;575;834;434;15;"LEGA NORD";36,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"COURMAYEUR";2256;1140;1585;801;37;"UNION VALDOTAINE PROGRESSISTE";294,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"COURMAYEUR";2256;1140;1585;801;37;"FRATELLI D'ITALIA";141,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"COURMAYEUR";2256;1140;1585;801;37;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";239,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"COURMAYEUR";2256;1140;1585;801;37;"AUTONOMIE LIBERTE' DEMOCRATIE";165,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"COURMAYEUR";2256;1140;1585;801;37;"NATION VAL D'OUTA";5,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"COURMAYEUR";2256;1140;1585;801;37;"FARE PER FERMARE IL DECLINO";27,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"COURMAYEUR";2256;1140;1585;801;37;"VALLEE D'AOSTE";457,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"COURMAYEUR";2256;1140;1585;801;37;"UNIONE DI CENTRO";37,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"COURMAYEUR";2256;1140;1585;801;37;"CASAPOUND ITALIA";16,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"COURMAYEUR";2256;1140;1585;801;37;"LEGA NORD";104,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"DONNAS";2087;1014;1614;803;31;"UNION VALDOTAINE PROGRESSISTE";394,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"DONNAS";2087;1014;1614;803;31;"FRATELLI D'ITALIA";42,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"DONNAS";2087;1014;1614;803;31;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";296,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"DONNAS";2087;1014;1614;803;31;"AUTONOMIE LIBERTE' DEMOCRATIE";267,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"DONNAS";2087;1014;1614;803;31;"NATION VAL D'OUTA";1,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"DONNAS";2087;1014;1614;803;31;"FARE PER FERMARE IL DECLINO";17,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"DONNAS";2087;1014;1614;803;31;"VALLEE D'AOSTE";440,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"DONNAS";2087;1014;1614;803;31;"UNIONE DI CENTRO";18,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"DONNAS";2087;1014;1614;803;31;"CASAPOUND ITALIA";6,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"DONNAS";2087;1014;1614;803;31;"LEGA NORD";46,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"DOUES";396;198;324;169;10;"UNION VALDOTAINE PROGRESSISTE";103,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"DOUES";396;198;324;169;10;"FRATELLI D'ITALIA";3,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"DOUES";396;198;324;169;10;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";26,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"DOUES";396;198;324;169;10;"AUTONOMIE LIBERTE' DEMOCRATIE";48,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"DOUES";396;198;324;169;10;"NATION VAL D'OUTA";0,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"DOUES";396;198;324;169;10;"FARE PER FERMARE IL DECLINO";1,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"DOUES";396;198;324;169;10;"VALLEE D'AOSTE";110,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"DOUES";396;198;324;169;10;"UNIONE DI CENTRO";4,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"DOUES";396;198;324;169;10;"CASAPOUND ITALIA";0,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"DOUES";396;198;324;169;10;"LEGA NORD";8,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"EMARESE";189;101;158;83;4;"UNION VALDOTAINE PROGRESSISTE";46,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"EMARESE";189;101;158;83;4;"FRATELLI D'ITALIA";6,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"EMARESE";189;101;158;83;4;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";22,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"EMARESE";189;101;158;83;4;"AUTONOMIE LIBERTE' DEMOCRATIE";12,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"EMARESE";189;101;158;83;4;"NATION VAL D'OUTA";0,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"EMARESE";189;101;158;83;4;"FARE PER FERMARE IL DECLINO";1,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"EMARESE";189;101;158;83;4;"VALLEE D'AOSTE";57,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"EMARESE";189;101;158;83;4;"UNIONE DI CENTRO";3,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"EMARESE";189;101;158;83;4;"CASAPOUND ITALIA";1,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"EMARESE";189;101;158;83;4;"LEGA NORD";0,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"ETROUBLES";392;208;297;158;4;"UNION VALDOTAINE PROGRESSISTE";71,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"ETROUBLES";392;208;297;158;4;"FRATELLI D'ITALIA";10,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"ETROUBLES";392;208;297;158;4;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";44,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"ETROUBLES";392;208;297;158;4;"AUTONOMIE LIBERTE' DEMOCRATIE";49,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"ETROUBLES";392;208;297;158;4;"NATION VAL D'OUTA";2,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"ETROUBLES";392;208;297;158;4;"FARE PER FERMARE IL DECLINO";17,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"ETROUBLES";392;208;297;158;4;"VALLEE D'AOSTE";87,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"ETROUBLES";392;208;297;158;4;"UNIONE DI CENTRO";4,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"ETROUBLES";392;208;297;158;4;"CASAPOUND ITALIA";0,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"ETROUBLES";392;208;297;158;4;"LEGA NORD";3,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"FENIS";1401;696;1081;540;29;"UNION VALDOTAINE PROGRESSISTE";332,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"FENIS";1401;696;1081;540;29;"FRATELLI D'ITALIA";25,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"FENIS";1401;696;1081;540;29;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";204,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"FENIS";1401;696;1081;540;29;"AUTONOMIE LIBERTE' DEMOCRATIE";167,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"FENIS";1401;696;1081;540;29;"NATION VAL D'OUTA";3,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"FENIS";1401;696;1081;540;29;"FARE PER FERMARE IL DECLINO";6,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"FENIS";1401;696;1081;540;29;"VALLEE D'AOSTE";221,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"FENIS";1401;696;1081;540;29;"UNIONE DI CENTRO";10,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"FENIS";1401;696;1081;540;29;"CASAPOUND ITALIA";6,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"FENIS";1401;696;1081;540;29;"LEGA NORD";21,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"FONTAINEMORE";365;186;267;144;7;"UNION VALDOTAINE PROGRESSISTE";55,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"FONTAINEMORE";365;186;267;144;7;"FRATELLI D'ITALIA";4,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"FONTAINEMORE";365;186;267;144;7;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";31,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"FONTAINEMORE";365;186;267;144;7;"AUTONOMIE LIBERTE' DEMOCRATIE";59,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"FONTAINEMORE";365;186;267;144;7;"NATION VAL D'OUTA";0,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"FONTAINEMORE";365;186;267;144;7;"FARE PER FERMARE IL DECLINO";2,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"FONTAINEMORE";365;186;267;144;7;"VALLEE D'AOSTE";95,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"FONTAINEMORE";365;186;267;144;7;"UNIONE DI CENTRO";5,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"FONTAINEMORE";365;186;267;144;7;"CASAPOUND ITALIA";1,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"FONTAINEMORE";365;186;267;144;7;"LEGA NORD";3,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"GABY";398;205;318;165;10;"UNION VALDOTAINE PROGRESSISTE";105,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"GABY";398;205;318;165;10;"FRATELLI D'ITALIA";3,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"GABY";398;205;318;165;10;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";38,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"GABY";398;205;318;165;10;"AUTONOMIE LIBERTE' DEMOCRATIE";45,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"GABY";398;205;318;165;10;"NATION VAL D'OUTA";0,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"GABY";398;205;318;165;10;"FARE PER FERMARE IL DECLINO";8,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"GABY";398;205;318;165;10;"VALLEE D'AOSTE";100,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"GABY";398;205;318;165;10;"UNIONE DI CENTRO";3,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"GABY";398;205;318;165;10;"CASAPOUND ITALIA";0,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"GABY";398;205;318;165;10;"LEGA NORD";0,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"GIGNOD";1247;622;960;477;25;"UNION VALDOTAINE PROGRESSISTE";210,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"GIGNOD";1247;622;960;477;25;"FRATELLI D'ITALIA";11,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"GIGNOD";1247;622;960;477;25;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";204,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"GIGNOD";1247;622;960;477;25;"AUTONOMIE LIBERTE' DEMOCRATIE";221,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"GIGNOD";1247;622;960;477;25;"NATION VAL D'OUTA";1,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"GIGNOD";1247;622;960;477;25;"FARE PER FERMARE IL DECLINO";12,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"GIGNOD";1247;622;960;477;25;"VALLEE D'AOSTE";208,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"GIGNOD";1247;622;960;477;25;"UNIONE DI CENTRO";13,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"GIGNOD";1247;622;960;477;25;"CASAPOUND ITALIA";6,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"GIGNOD";1247;622;960;477;25;"LEGA NORD";22,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"GRESSAN";2604;1288;2131;1070;45;"UNION VALDOTAINE PROGRESSISTE";716,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"GRESSAN";2604;1288;2131;1070;45;"FRATELLI D'ITALIA";76,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"GRESSAN";2604;1288;2131;1070;45;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";347,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"GRESSAN";2604;1288;2131;1070;45;"AUTONOMIE LIBERTE' DEMOCRATIE";342,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"GRESSAN";2604;1288;2131;1070;45;"NATION VAL D'OUTA";1,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"GRESSAN";2604;1288;2131;1070;45;"FARE PER FERMARE IL DECLINO";18,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"GRESSAN";2604;1288;2131;1070;45;"VALLEE D'AOSTE";413,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"GRESSAN";2604;1288;2131;1070;45;"UNIONE DI CENTRO";21,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"GRESSAN";2604;1288;2131;1070;45;"CASAPOUND ITALIA";18,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"GRESSAN";2604;1288;2131;1070;45;"LEGA NORD";43,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"GRESSONEY-LA-TRINITE'";245;118;185;88;3;"UNION VALDOTAINE PROGRESSISTE";62,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"GRESSONEY-LA-TRINITE'";245;118;185;88;3;"FRATELLI D'ITALIA";9,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"GRESSONEY-LA-TRINITE'";245;118;185;88;3;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";48,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"GRESSONEY-LA-TRINITE'";245;118;185;88;3;"AUTONOMIE LIBERTE' DEMOCRATIE";26,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"GRESSONEY-LA-TRINITE'";245;118;185;88;3;"NATION VAL D'OUTA";0,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"GRESSONEY-LA-TRINITE'";245;118;185;88;3;"FARE PER FERMARE IL DECLINO";0,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"GRESSONEY-LA-TRINITE'";245;118;185;88;3;"VALLEE D'AOSTE";25,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"GRESSONEY-LA-TRINITE'";245;118;185;88;3;"UNIONE DI CENTRO";4,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"GRESSONEY-LA-TRINITE'";245;118;185;88;3;"CASAPOUND ITALIA";0,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"GRESSONEY-LA-TRINITE'";245;118;185;88;3;"LEGA NORD";4,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"GRESSONEY-SAINT-JEAN";665;339;506;259;11;"UNION VALDOTAINE PROGRESSISTE";170,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"GRESSONEY-SAINT-JEAN";665;339;506;259;11;"FRATELLI D'ITALIA";21,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"GRESSONEY-SAINT-JEAN";665;339;506;259;11;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";71,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"GRESSONEY-SAINT-JEAN";665;339;506;259;11;"AUTONOMIE LIBERTE' DEMOCRATIE";67,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"GRESSONEY-SAINT-JEAN";665;339;506;259;11;"NATION VAL D'OUTA";2,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"GRESSONEY-SAINT-JEAN";665;339;506;259;11;"FARE PER FERMARE IL DECLINO";1,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"GRESSONEY-SAINT-JEAN";665;339;506;259;11;"VALLEE D'AOSTE";107,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"GRESSONEY-SAINT-JEAN";665;339;506;259;11;"UNIONE DI CENTRO";13,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"GRESSONEY-SAINT-JEAN";665;339;506;259;11;"CASAPOUND ITALIA";0,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"GRESSONEY-SAINT-JEAN";665;339;506;259;11;"LEGA NORD";25,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"HONE";948;455;766;367;21;"UNION VALDOTAINE PROGRESSISTE";336,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"HONE";948;455;766;367;21;"FRATELLI D'ITALIA";8,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"HONE";948;455;766;367;21;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";125,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"HONE";948;455;766;367;21;"AUTONOMIE LIBERTE' DEMOCRATIE";74,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"HONE";948;455;766;367;21;"NATION VAL D'OUTA";1,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"HONE";948;455;766;367;21;"FARE PER FERMARE IL DECLINO";6,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"HONE";948;455;766;367;21;"VALLEE D'AOSTE";154,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"HONE";948;455;766;367;21;"UNIONE DI CENTRO";5,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"HONE";948;455;766;367;21;"CASAPOUND ITALIA";3,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"HONE";948;455;766;367;21;"LEGA NORD";15,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"INTROD";476;224;383;192;16;"UNION VALDOTAINE PROGRESSISTE";120,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"INTROD";476;224;383;192;16;"FRATELLI D'ITALIA";8,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"INTROD";476;224;383;192;16;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";40,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"INTROD";476;224;383;192;16;"AUTONOMIE LIBERTE' DEMOCRATIE";71,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"INTROD";476;224;383;192;16;"NATION VAL D'OUTA";2,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"INTROD";476;224;383;192;16;"FARE PER FERMARE IL DECLINO";4,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"INTROD";476;224;383;192;16;"VALLEE D'AOSTE";87,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"INTROD";476;224;383;192;16;"UNIONE DI CENTRO";7,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"INTROD";476;224;383;192;16;"CASAPOUND ITALIA";1,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"INTROD";476;224;383;192;16;"LEGA NORD";14,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"ISSIME";341;173;261;133;14;"UNION VALDOTAINE PROGRESSISTE";78,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"ISSIME";341;173;261;133;14;"FRATELLI D'ITALIA";10,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"ISSIME";341;173;261;133;14;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";27,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"ISSIME";341;173;261;133;14;"AUTONOMIE LIBERTE' DEMOCRATIE";27,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"ISSIME";341;173;261;133;14;"NATION VAL D'OUTA";0,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"ISSIME";341;173;261;133;14;"FARE PER FERMARE IL DECLINO";0,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"ISSIME";341;173;261;133;14;"VALLEE D'AOSTE";75,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"ISSIME";341;173;261;133;14;"UNIONE DI CENTRO";3,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"ISSIME";341;173;261;133;14;"CASAPOUND ITALIA";2,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"ISSIME";341;173;261;133;14;"LEGA NORD";13,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"ISSOGNE";1172;580;917;444;42;"UNION VALDOTAINE PROGRESSISTE";216,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"ISSOGNE";1172;580;917;444;42;"FRATELLI D'ITALIA";7,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"ISSOGNE";1172;580;917;444;42;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";122,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"ISSOGNE";1172;580;917;444;42;"AUTONOMIE LIBERTE' DEMOCRATIE";188,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"ISSOGNE";1172;580;917;444;42;"NATION VAL D'OUTA";2,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"ISSOGNE";1172;580;917;444;42;"FARE PER FERMARE IL DECLINO";6,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"ISSOGNE";1172;580;917;444;42;"VALLEE D'AOSTE";242,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"ISSOGNE";1172;580;917;444;42;"UNIONE DI CENTRO";8,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"ISSOGNE";1172;580;917;444;42;"CASAPOUND ITALIA";4,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"ISSOGNE";1172;580;917;444;42;"LEGA NORD";24,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"JOVENCAN";560;288;468;243;8;"UNION VALDOTAINE PROGRESSISTE";221,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"JOVENCAN";560;288;468;243;8;"FRATELLI D'ITALIA";5,00;"N";"MELONI";"GIORGIA";"F"
